"Smith School Of Business University Of Maryland","OB/HR","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","A","30 Jan 2016",""
"California Miramar University","Business Administration","PhD (F16)","Accepted"," E-mail","29 Jan 2016","","","","","","A","30 Jan 2016","So excited! My dream school!"
"Richard Ivey, University Of Western Ontario","Business & Management","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","I","30 Jan 2016",""
"NUS Singapore","Business & Management","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","I","30 Jan 2016",""
"Mays Business School, Texas A&M University","Accounting","PhD (F16)","Interview"," E-mail","11 Jan 2016","","","","","","U","30 Jan 2016","Had Skype interview and was offered flyout (during my stay in US)"
"Kellog, Northwestern University","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","29 Jan 2016","  3.90","165","168","5.50","","A","29 Jan 2016",""
"Kellogg (Northwestern)","Business (marketing)","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","U","29 Jan 2016","QUAN"
"Kellogg (Northwestern)","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","","29 Jan 2016",""
"Penn State University, Smeal College Of Business","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","","29 Jan 2016",""
"Mays Business School, Texas A&M University","Information And Operations Management","PhD (F16)","Accepted"," E-mail","29 Jan 2016","","","","","","I","29 Jan 2016","Full funding"
"ีUniversity Of Southern California (USC)","Business Analytics","Masters (F16)","Other"," Other","29 Jan 2016","","","","","","I","29 Jan 2016","has anybody started receiving Admission Decisions?"
"The University Of Rochester","Business (finance)","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","I","29 Jan 2016",""
"University Of Michigan Ross School Of Business","Technology And Operations","PhD (F16)","Interview"," E-mail","29 Jan 2016","","","","","","","29 Jan 2016",""
"Erasmus (ERIM)","Business Administration (Strategic Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","29 Jan 2016",""
"Simon Business School, University Of Rochester","Finance","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","A","29 Jan 2016","Skype Interview"
"Stanford GSB","Business (finance)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","U","28 Jan 2016",""
"UCLA Anderson School Of Management","Business (finance)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","U","28 Jan 2016",""
"The Wharton School - University Of Pennsylvania","Business (Operations Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","28 Jan 2016",""
"Rochester (Simon School Of Business)","Business (Operations Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","U","28 Jan 2016",""
"Michigan Ross Business School","Business (Operations Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","A","28 Jan 2016",""
"Carlson, University Of Minnesota","Business (marketing)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","28 Jan 2016",""
"Carlson School, University Of Minnesota","Business - Marketing","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","28 Jan 2016","CB"
"Georgia Tech (Scheller)","Business","PhD (F16)","Interview"," E-mail","28 Jan 2016","  3.80","166","165","4.50","","I","28 Jan 2016",""
"Georgia Institute Of Technology - Scheller College Of Business","Information Technology Management","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","28 Jan 2016",""
"Ohio State (Fisher)","Business Administration, Finance","PhD (F16)","Interview"," E-mail","28 Jan 2016","  3.90","163","170","5.50","","A","28 Jan 2016",""
"UCLA Anderson School Of Mamagement","Business (finance)","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","I","28 Jan 2016",""
"Georgia Tech (Scheller College Of Business)","Business (Operations Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","","28 Jan 2016",""
"Georgia Tech","Business (Operations Management)","PhD (F16)","Interview"," E-mail","28 Jan 2016","","","","","","I","28 Jan 2016",""
"Georgia Institute Of Technology - Scheller College Of Business","Business Administration - Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","I","28 Jan 2016","asked to submit Skype video message for the interview questions"
"York University Schulich School Of Business","Organization Studies","PhD (F16)","Interview"," E-mail","28 Jan 2016","  3.72","168","163","5.50","","I","28 Jan 2016","Emailed by one PI I didn't mention in my SOP and one that I already met with and mentioned in my SOP. Earlier than expected as I was told they would only start reviewing people Feb 1st."
"Stanford Graduate School Of Business (GSB)","Business Administration - Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","  3.80","154","170","0.00","","U","27 Jan 2016","I Have 2 working papers in finance."
"Berkeley HAAS","Business Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","A","27 Jan 2016",""
"Schulich School Of Business York University","Business (finance)","PhD (F16)","Accepted"," E-mail","27 Jan 2016","","","","","","A","27 Jan 2016",""
"Arizona State  University","Business Management","PhD (F16)","Interview"," E-mail","27 Jan 2016","  3.84","170","157","0.00","","A","27 Jan 2016","Email asking for Skype interview"
"Drexel University (LeBow Business School)","Economics","PhD (F16)","Interview"," E-mail","27 Jan 2016","  3.71","0","167","5.50","","A","27 Jan 2016","Interview request from Director of the Program. Anyone has tips? How does Drexel usually conduct phone interviews?"
"University Of Manitoba,Asper Business School","Business Administration (Management)/ Finance","PhD (F16)","Accepted"," E-mail","27 Jan 2016","","","","","","U","27 Jan 2016",""
"Berkeley Haas School Of Business","Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","","27 Jan 2016",""
"Washington University - St. Louis (Olin Business School)","Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","","27 Jan 2016","Interview offer"
"Cass Business School","Mathematical Trading And Finance","Masters (F16)","Accepted"," E-mail","26 Jan 2016","","","","","","I","27 Jan 2016","conditional offer 
I should submit my IELTS score overall 7.0 with a minimum 6.5 in writing section."
"Graduate School Of Business, Stanford University","Business (marketing)","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","I","27 Jan 2016",""
"Olin Washington University In St. Louis","Business Administration - Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","U","27 Jan 2016",""
"Berkeley Haas School Of Business","Finance","PhD (F16)","Interview"," E-mail","27 Jan 2016","","","","","","I","27 Jan 2016",""
"Boston College Carroll School Of Management","Business Administration, Organizational Studies","PhD (F16)","Interview"," E-mail","25 Jan 2016","  3.86","170","157","0.00","","A","26 Jan 2016",""
" University Of South Florida","Business Administration, Finance","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","U","26 Jan 2016","received an invitation for a phone call"
"University Of Oxford Said Business School","Dphil In Financial Economics","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","U","26 Jan 2016","2 interviews with professors, Jan 29 and Feb 3"
"The Chinese University Of Hong Kong (CUHK)","Business - Marketing","PhD (F16)","Interview"," E-mail","17 Jan 2016","","","","","","I","26 Jan 2016",""
"Ross School Of Business, University Of Michigan","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","I","26 Jan 2016",""
"Penn Wharton","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","21 Jan 2016","","","","","","I","26 Jan 2016",""
"South Carolina (Moore School Of Business)","Business - Marketing","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","A","26 Jan 2016",""
"University Of Michigan","Business - Marketing","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","I","26 Jan 2016",""
"Graduate School Of Business, Stanford University","Marketing","PhD (F16)","Interview"," E-mail","19 Jan 2016","","","","","","U","26 Jan 2016",""
"The University Of Pennsylvania Wharton School","Business - Marketing","PhD (F16)","Interview"," E-mail","14 Jan 2016","","","","","","U","26 Jan 2016",""
"The University Of Michigan - Ann Arbor","Ross School Of Business","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","I","26 Jan 2016",""
"Rochester (Simon School Of Business)","Marketing","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","I","26 Jan 2016",""
"University Of Rochester Simon Business School","Marketing Phd Program (quant)","PhD (F16)","Interview"," E-mail","26 Jan 2016","","","","","","I","26 Jan 2016",""
"Fox School Of Business, Temple University","Marketing PhD Program (quant)","PhD (F16)","Interview"," E-mail","25 Jan 2016","","","","","","I","25 Jan 2016",""
"York University (Schulich School Of Business)","Business Administration - Finance","PhD (F16)","Interview"," E-mail","22 Jan 2016","","","","","","I","25 Jan 2016","Interview invites are out"
"Mays Business School At Texas A&M University","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," Phone","25 Jan 2016","","","","","","U","25 Jan 2016",""
"University Of Manitoba,Asper Business School","Management (Finance)","PhD (F16)","Interview"," Phone","25 Jan 2016","","","","","","U","25 Jan 2016","They will make a decision soon."
"Carnegie  Mellon University (e-business)","Computer Science","Masters (F16)","Accepted"," E-mail","25 Jan 2016","","","","","","A","25 Jan 2016","hahahahaha   I am in cmu!!"
"Temple Univerisity - Fox Business School","PhD In Marketing","PhD (F16)","Interview"," E-mail","25 Jan 2016","","","","","","U","25 Jan 2016",""
"Penn State (Pennsylvania State University)","Business Administration - Marketing (Quant)","PhD (F16)","Interview"," E-mail","25 Jan 2016","","","","","","I","25 Jan 2016",""
"Simon Business School, University Of Rochester","Accounting","PhD (F16)","Interview"," E-mail","21 Jan 2016","","","","","","U","24 Jan 2016",""
"The University Of Pennsylvania Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," E-mail","23 Jan 2016"," ","164","170","3.00","","I","23 Jan 2016","re-application, waitlisted last year"
"The Wharton School - University Of Pennsylvania","Business Finance","PhD (F16)","Rejected"," E-mail","23 Jan 2016","  3.80","157","167","4.50","","I","23 Jan 2016","No interview"
"Iowa State University (ISU)","Business - Marketing","PhD (F16)","Interview"," E-mail","23 Jan 2016","  4.00","156","170","4.00","","I","23 Jan 2016",""
"The University Of Pennsylvania Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," Website","22 Jan 2016","","","","","","I","23 Jan 2016",""
"Mays Business School At Texas A&M University","Operations And Supply Chain","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","U","23 Jan 2016","super sad..first notification is a reject letter, hope the rest will go okay."
"The University Of Pennsylvania Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," E-mail","23 Jan 2016","  4.00","160","167","4.00","","A","23 Jan 2016","Very sad"
"UPenn Wharton School","Business Management","PhD (F16)","Rejected"," Website","22 Jan 2016","","","","","","I","23 Jan 2016",""
"UPenn Wharton School","Business (Management)","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","U","23 Jan 2016","First rejection but it's Wharton after all! Goodluck for the rest, everyone!"
"The University Of Pennsylvania Wharton School","Business Finance","PhD (F16)","Rejected"," E-mail","22 Jan 2016"," ","161","167","4.50","","U","22 Jan 2016","First rejection without interview, knew it was coming! Keeping fingers crossed for others."
"The Wharton School - University Of Pennsylvania","Business Administration-Finance","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","I","22 Jan 2016","rejected with no interview."
"The University Of Pennsylvania Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","U","22 Jan 2016",""
"The University Of Pennsylvania Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","I","22 Jan 2016",""
"University Of Pennsylvania - The Wharton School","Business Administration - Finance","PhD (F16)","Rejected"," E-mail","22 Jan 2016","","","","","","I","22 Jan 2016",""
"Harvard Business School (HBS)","Business Economics","PhD (F16)","Interview"," E-mail","22 Jan 2016","","","","","","A","22 Jan 2016","Interview to be scheduled."
"Harvard Business School (HBS)","Business Economics","PhD (F16)","Interview"," E-mail","22 Jan 2016","","","","","","","22 Jan 2016","Interview scheduling via email"
"Florida State Univeristy (FSU)","Business - Organizational Behavior","PhD (F16)","Interview"," E-mail","22 Jan 2016","  3.56","157","158","4.00","","A","22 Jan 2016","Email to schedule a telephone interview."
"Harvard Business School (HBS)","Business Economics","PhD (F16)","Interview"," E-mail","22 Jan 2016"," ","169","170","5.50","","I","22 Jan 2016","Interview to be scheduled"
"Mays Business School, Texas A&M University","Information And Operations Management","PhD (F16)","Rejected"," Website","22 Jan 2016","","","","","","","22 Jan 2016",""
"Yale (School Of Management)","Business (Operations Management)","PhD (F16)","Interview"," E-mail","22 Jan 2016","","","","","","I","22 Jan 2016","not POI in SOP"
"Mays Business School, Texas A&M University","Management","PhD (F16)","Interview"," E-mail","19 Jan 2016","","","","","","A","21 Jan 2016","OB/HR concentration - phone interview this week"
"University Of Florida","Business Administration - Management","PhD (F16)","Interview"," E-mail","21 Jan 2016","","","","","","","21 Jan 2016",""
"The University Of Southern California (USC)","Business Analytics","Masters (F16)","Accepted"," E-mail","21 Jan 2016","","","","","","I","21 Jan 2016","need to submit financial docu*ents and passport copy to get a formal admission."
"Rensselaer Polytech Institute RPI","Business Analytics","Masters (F16)","Accepted"," Website","21 Jan 2016","  3.58","170","157","3.50","","I","21 Jan 2016",""
"University Of Arizona (Eller)","Business Administration - Finance","PhD (F16)","Interview"," E-mail","16 Jan 2016","","","","","","U","20 Jan 2016","The first interview was on Jan 18th and the second is today. One position among five. Finger cross!!!!"
"Imperial College Business School","Innovation And Entrepreneurship","PhD (F16)","Interview"," E-mail","20 Jan 2016","","","","","","I","20 Jan 2016","Looks like the email is from POI"
"Mays Business School At Texas A&M University","Business - Marketing","PhD (F16)","Interview"," E-mail","19 Jan 2016","","","","","","I","20 Jan 2016","CB"
"University Of Georgia - Terry College Of Business","Business- Organizational Behavior","PhD (F16)","Interview"," E-mail","18 Jan 2016","","","","","","A","19 Jan 2016","skype"
"HKUST Business School","Information Systems","PhD (F16)","Accepted"," E-mail","18 Jan 2016","  3.55","157","168","3.00","","","19 Jan 2016","2 conference papers; HKPFS applicant"
"University College London","Business Analytics And Operations","PhD (F16)","Accepted"," E-mail","11 Dec 2015","","","","","","I","19 Jan 2016",""
"Mays Business School At Texas A&M University","Management","PhD (F16)","Interview"," E-mail","18 Jan 2016","","","","","","I","18 Jan 2016","My concentration of area is Strategic Management. (Response to the post below)"
"Mays Business School At Texas A&M University","Management","PhD (F16)","Interview"," E-mail","18 Jan 2016","","","","","","I","18 Jan 2016","Will have an interview this week."
"Wilmington University","Business Administration","Other (F16)","Interview"," E-mail","15 Jan 2016","  3.78","156","152","4.50","","A","17 Jan 2016","MBA/MA GPA - 3.66
Applying to DBA Program"
"Purdue University (west Lafayette)","Business (finance)","Masters (F16)","Accepted"," E-mail","13 Jan 2016","","","","","","I","17 Jan 2016","Hi, I have got ad admit from Purdue for MSF. Being a NON STEM course, I am a lil apprehensive about joining the course. What is the OPT policy for NON STEM course. Should I wait for other colleges or go for Purdue?"
"University Of Wisconsin (Madison)","Business - Marketing","PhD (F16)","Interview"," E-mail","12 Jan 2016","","","","","","U","17 Jan 2016",""
"The University Of Connecticut","Business (finance)","PhD (F16)","Interview"," E-mail","15 Jan 2016","","","","","","","17 Jan 2016",""
"Mays Business School At Texas A&M University","Marketing","PhD (F16)","Interview"," E-mail","17 Jan 2016","","","","","","U","17 Jan 2016",""
"Mays Business School, Texas A&M","Business Administration - Marketing","PhD (F16)","Interview"," E-mail","17 Jan 2016","","","","","","I","17 Jan 2016",""
"University Of Wisconsin,  Madison","Business Administration - Marketing","PhD (F16)","Interview"," E-mail","12 Jan 2016","","","","","","I","17 Jan 2016",""
"Harvard Business School (HBS)","Technology And Operations Management (TOM)","PhD (F16)","Interview"," E-mail","16 Jan 2016","","","","","","I","16 Jan 2016",""
"University Of Kansas","Business Finance","PhD (F16)","Interview"," E-mail","13 Jan 2016","","","","","","U","14 Jan 2016","received an email for phone interview on Friday"
"University Of North Carolina (Kenan Flagler Business School)","Full Time MBA","MBA (F16)","Interview"," E-mail","13 Jan 2016","  3.23","159","162","3.50","","U","14 Jan 2016",""
"Fox School Of Business, Temple University","Finance","PhD (F16)","Accepted"," Phone","14 Jan 2016","","","","","","I","14 Jan 2016",""
"The University Of Wisconsin - Madison","Business - Marketing","PhD (F16)","Interview"," E-mail","11 Jan 2016","","","","","","U","13 Jan 2016",""
"Stevens Institude Of Technology","Business Intelligence And Analytics","Masters (F16)","Accepted"," E-mail","13 Jan 2016","  3.31","154","162","4.00","","I","13 Jan 2016","Email to check the website"
"Graduate School Of Business, Stanford University","Full Time MBA","MBA (F16)","Rejected"," E-mail","10 Jan 2015","","","","","","I","13 Jan 2016","So, my billionaire boss' son gets accepted even though he had someone else write the GRE for him and has little to no qualification. And I -someone who has saved the company hundreds of thousands of dollars- gets rejected??? There's no justice in the world. 
"
"Mays Business School, Texas A&M University","Accounting","PhD (F16)","Interview"," E-mail","4 Jan 2016","","","","","","U","12 Jan 2016",""
"University Of Connecticut - School Of Business","Business Analytics And Project Management","Masters (F16)","Rejected"," Website","12 Jan 2016","  3.31","154","162","4.00","","I","12 Jan 2016",""
"City University Of Hong Kong","Business Organizational Management","Masters (F16)","Accepted"," Website","9 Jan 2016","","","","","","U","12 Jan 2016",""
"Mays Business School, Texas A&M University","Accounting","PhD (F16)","Other"," Other","6 Jan 2016","","","","","","O","6 Jan 2016","To the person who received an invitation from Texas A&M - Congrats! What were your stats - GPA and GMAT/GRE score?"
"Mays Business School, Texas A&M University","Accounting","PhD (F16)","Interview"," E-mail","4 Jan 2016","","","","","","U","6 Jan 2016","Campus visit invitation after phone interview. Good luck everyone!"
"Emory - Goizueta Business School","Business - Marketing","PhD (F16)","Interview"," E-mail","6 Jan 2016","","","","","","U","6 Jan 2016",""
"Emory Goizueta Business School","Marketing (Quant)","PhD (F16)","Interview"," E-mail","5 Jan 2016","","","","","","I","5 Jan 2016",""
"(Arizona State University) ASU","Business Analytics","Masters (F16)","Accepted"," E-mail","5 Jan 2016","  3.50","166","160","5.00","","I","5 Jan 2016",""
"Emory - Goizueta Business School","Marketing(Quant)","PhD (F16)","Interview"," E-mail","5 Jan 2016","","","","","","I","4 Jan 2016",""
"Carlson School, University Of Minnesota","Master Of Business Analytic","Masters (F16)","Accepted"," Website","29 Dec 2015","","","","","","U","29 Dec 2015","Checked on the website and find the result today due to time difference."
"Boston University (BU)","Business - Organizational Behavior","PhD (F16)","Interview"," E-mail","13 Dec 2015","","","","","","","21 Dec 2015","Excited !"
"Trinity College, Dublin","Business Administration-Finance","Masters (F16)","Accepted"," E-mail","15 Dec 2015","","","","","","I","17 Dec 2015","Business dept received my application on nov 6th. Went through to AR on the 25th. Received my unconditional offer tues 15/12."
"Drexel (LeBow)","Master Of Science In Business Analytics","Masters (F16)","Accepted"," E-mail","17 Dec 2015","  3.23","159","162","3.50","","U","17 Dec 2015","been offered small scholarship only (less than 50%)"
"University Of Aarhus","Economics And Business Economics","PhD (S16)","Rejected"," E-mail","15 Dec 2015","","","","","","I","17 Dec 2015","informed by email, saying academic background not qualified"
"HKUST, Business School","Marketing (Quant)","PhD (F16)","Interview"," E-mail","14 Dec 2015","","","","","","I","14 Dec 2015","HKPFS applicant // Telephone interview within this week"
"KAIST","Business Administration (MBA)","Masters (S16)","Accepted"," Website","13 Dec 2015","","","","","","I","13 Dec 2015","Got accepted  but still confused regarding the status of scholarship."
"Michigan State Uniersity","Business Analytcis","Masters (S16)","Rejected"," Other","5 Dec 2015","","","","","","U","5 Dec 2015","Was informed by the program that if no further notification before Dec. 5, then we are rejected."
"U Texas Austin","Business Analytics","Masters (F16)","Rejected"," Website","4 Dec 2015","","","","","","U","5 Dec 2015","Competitive program. Looks that those who had an interview all got admitted."
"Southern Methodist University (SMU)","Business Analytics","Masters (F16)","Accepted"," E-mail","30 Nov 2015","","","","","","U","5 Dec 2015","Program director interviewed all applicants via skype or in person. Interviewed on Nov. 20 and got admitted the first day after Thanksgiving."
"George Fox University","Doctor Of Business Administration","Other (S16)","Accepted"," E-mail","23 Nov 2015","","","","","","A","24 Nov 2015",""
"George Fox University","Doctor Of Business Administration","Other (S16)","Interview"," E-mail","9 Nov 2015","","","","","","A","10 Nov 2015",""
"Harvard Business School (HBS)","MBA","MBA (F16)","Rejected"," E-mail","14 Oct 2015","","","","","","A","15 Oct 2015",""
"MIT, Stanford, Berkeley, University Of Washington","Data Science And Business Analytics","Masters (F16)","Interview"," E-mail","3 Oct 2015","","","","","","I","3 Oct 2015",""
"Florida National University","Business Administration (MBA)","MBA (F15)","Other"," E-mail","7 Aug 2015","  2.30","148","156","4.50","2","U","7 Aug 2015",""
"Florida National University","Business Administration (MBA)","Masters (F15)","Interview"," E-mail","7 Aug 2015","  2.30","700","770","99.99","2","U","7 Aug 2015",""
"Florida National University","Business (finance)","MBA (F15)","Interview"," Other","7 Aug 2015","  2.30","600","660","99.99","","U","7 Aug 2015",""
"Pepperdine University","Business Administration (MBA)","MBA (F15)","Accepted"," E-mail","23 Jul 2015","","","","","","A","28 Jul 2015",""
"HEC Paris","Business Management (strategy)","PhD (F15)","Accepted"," E-mail","18 Jun 2015"," ","164","165","0.00","329","","19 Jun 2015","Relieved !

I interviewed around 2 weeks back .
"
"University Of Saskatchewan, Edwards School Of Business","Finance","Masters (F15)","Accepted"," E-mail","22 May 2015","  3.50","145","165","3.00","","I","6 Jun 2015","Very late admission... but full funded position ;-)"
"GWU","Business Admin","MBA (F15)","Wait listed"," E-mail","29 May 2015","","","","","","","2 Jun 2015","Wait Listed.  Anyone know of any movement for MBA waitlist at GWU?"
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","28 May 2015","","","","","","I","28 May 2015","To the Mannheim Finance poster: That's amazing..nice scores and experience. May be I should expect a rejection soon. Anyways thank you very much for sharing the information. Did u receive an email from Kristein?."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","28 May 2015","","","","","","I","28 May 2015","For the Mannheim Finance Poster:- Thank you for the information. I haven't received any interview email so I guess I might be rejected. If u dont mind can u please share your details. Qualifications, GRE/TOEFL scores, work exp. It might help me in knowing what they r lookin g for in their candidates."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","27 May 2015","","","","","","I","27 May 2015","For the Mannheim poster: Can you please check with the college office and post here about the status of the results. I've emailed them many times by now and now it won't look good if I email them."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","27 May 2015","","","","","","I","27 May 2015","For the Mannheim poster below: I've no idea about the selection method there. I didn't even know that last year 11 were selected. I was just in touch with the center manager and she gave me updated about the result status. I have got admission for LLM in Taxation in US so I had to make a decision so I m bit confused. My preference wud still be Mannheim."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","27 May 2015","","","","","","I","27 May 2015","Thanks for the Mannheim posters below. Even I had sane doubt because I could not find any link to check the application status. It showed same to me that its outside the application period so I was wondering how you guys got the status updated. Anyways let's see what's the result in June...have u heard about interviews there? Earlier they told me that they r scheduling interviews. However I haven't got any email fr the interview too."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," Other","27 May 2015","","","","","","I","27 May 2015","To the Mannheim poster below. Please tell me from which link are u all checking your application status. Please send me here."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," E-mail","26 May 2015","","","","","","I","26 May 2015","I just inquired at GESS office and they that due to large no. Of applicants the results would be out by Mid June...earlier they told me that results would come in may.."
"GESS-Mannheim-CDsB","Taxation-Business","PhD (F15)","Other"," Other","26 May 2015","","","","","","I","26 May 2015","I am from India and I had applied for early round too. At that time I wasn't selected and was told that I would be reconsidered again in march 31st batch. Let's see what happens.. CDSE ppl got replies it seems. So we should also get in another 2 days. Where r u from? Did u contact the college for the update?"
"CDSB-University Of Mannheim","Taxation-Business","PhD (F15)","Other"," E-mail","26 May 2015","","","","","","I","26 May 2015","For the post below. Even I have not received any update on CDSB results. I dont know what to assume. Are we rejected? Are rejection emails sent first or selection emails?? They told that the results would be out by the end of may
"
"University Of Mannheim-CDSB","Taxation-Business","PhD (F15)","Other"," E-mail","25 May 2015","","","","","","I","25 May 2015","Did anyone get any update on the results at CDSB for PHD?? I've applied for it and waiting since long."
"USC Marshalls School Of Business","Master Of Science In Business Analytics","Masters (F15)","Rejected"," E-mail","20 May 2015","","","","","","I","20 May 2015","Such sloth heads..! Took 4 months to say sorry!"
"Tilburg University","Research Master (Business) Accounting Track","Masters (F15)","Accepted"," E-mail","9 May 2015","","","","","","I","17 May 2015","700 gmat"
"University Of Cincinatti","Business Analytics","Masters (F15)","Accepted"," E-mail","15 May 2015","  3.61","163","161","4.50","","A","15 May 2015","Math/Stat. Going to reject."
"University Of Georgia - Terry College Of Business","Management","PhD (F15)","Accepted"," E-mail","4 Mar 2015","","","","","","A","13 May 2015",""
"University Of Houston","Business","Other (F15)","Other"," Other","6 May 2015","","","","","","A","6 May 2015","Waiting on hearing back from UofH. Called in and they said that my review was complete and I have to wait for an acceptance letter. Does this mean that i've been accepted?"
"Carleton Sprott School Of Business","Management","PhD (F15)","Accepted"," E-mail","30 Apr 2015","  3.53","32","47","5.00","","I","30 Apr 2015","I got admission a while ago and yesterday they offered me teaching assistant ship and scholarship of about 49152 $ for 4 years."
"IE Business School","Operations Management","PhD (F15)","Interview"," E-mail","29 Apr 2015","  3.53","32","47","5.00","","I","29 Apr 2015","I received the invitation for interview email on 28th April!! Toooooooooooooooooooooo late! I already accepted another offer and even got my visa!
:)"
"Schulich, York Yniversity","Business Administration-OM","PhD (F15)","Rejected"," Website","20 Apr 2015","","","","","","I","20 Apr 2015","So late, already accepted other offer!!!"
"Rutgers Business School","Operations Research","PhD (F15)","Accepted"," E-mail","17 Apr 2015","  3.20","140","167","3.00","","I","19 Apr 2015","declined!"
"Tilburg University","Business Research Master","Masters (F15)","Other"," Phone","15 Apr 2015","","","","","","O","15 Apr 2015","the 1st list of candidates have been informed, the 2nd list is yet to be finalised"
"Warwick Business School","MSc Management","Masters (F15)","Accepted"," E-mail","13 Apr 2015","","","","","","I","13 Apr 2015","Fast reply! Glad to have gotten in! Best of luck to everyone else~~~!!"
"University Of Colorado Denver","Business Analytics","Masters (F15)","Accepted"," E-mail","10 Apr 2015","","","","","","I","10 Apr 2015","I'm so happy!!"
"University Of North Texas","Business","PhD (F15)","Accepted"," E-mail","8 Apr 2015","","","","","","A","8 Apr 2015","I had already given up. Full funding and 20K stipend. I'm on my way to Texas."
"The University Of Alabama","Economics (Business)","PhD (F15)","Accepted"," Phone","12 Mar 2015","","","","","","U","8 Apr 2015","had a phone interview. Will reject this, no information about funding"
"NYU","Music Business","Masters (F15)","Accepted"," E-mail","7 Apr 2015","","","","","","A","8 Apr 2015",""
"THE UNIVERSITY OF SYDNEY","Business School","PhD (F15)","Rejected"," Website","2 Apr 2015","","","","","","","7 Apr 2015",""
"The University Of Rhode Island","Business Administration","PhD (F15)","Rejected"," E-mail","7 Apr 2015","","","","","","I","7 Apr 2015",""
"Fox School Of Business, Temple University","Statistics","PhD (F15)","Accepted"," E-mail","6 Apr 2015","","","","","","U","7 Apr 2015",""
"Indian School Of Business","Management","PhD (F15)","Rejected"," E-mail","2 Apr 2015","","","","","","O","6 Apr 2015",""
"University Of Washington, Seattle","Business","PhD (F15)","Other"," Other","3 Apr 2015","","","","","","I","3 Apr 2015","Any one heard back from foster?"
"Iowa State","Business","PhD (F15)","Rejected"," E-mail","3 Apr 2015","","","","","","A","3 Apr 2015","Not a word for 4 months since submitting the application. I finally emailed to ask. Got a generic rejection letter from the GA. Now that is class."
"New York University (NYU SCPS)","Sports Business","Masters (F15)","Accepted"," E-mail","1 Apr 2015","","","","","","U","1 Apr 2015","Email to check website on April Fool's Day......"
"New York University","Sports Business","Masters (F15)","Accepted"," E-mail","1 Apr 2015","","","","","","U","1 Apr 2015","Email to check website on April Fool's Day......"
