"North Carolina State University (NCSU)","Civil And Environmental Engineering", PhD (F15),Other , E-mail,17 Mar 2015,,,,,,I,17 Mar 2015,"To the poster below, I received NCSU's admission at mid Feb, and one professor contacted me the next day and we made an appointment to skype. Afterwards, the professor sent me an e-mail telling me that he is going to suggest me to have financial support for my PhD. Soon, I got a letter telling me how much funding I'm going to have."
"Johns Hopkins University","Civil And Environmental Engineering (Envir. Eng.)", PhD (F15),Rejected , E-mail,16 Mar 2015 , 3.70,152,170,3.50, n/a,I,17 Mar 2015,"Second rejection."
"UIUC","Civil Engineering (Structures)", Masters (F15),Rejected , E-mail,16 Mar 2015 , n/a,162,162,3.00, n/a,I,17 Mar 2015,"Seems I was too ambitious! :p"
"University Of Cincinnati","Civil Engineering", PhD (F15),Accepted , E-mail,16 Mar 2015,,,,,,U,17 Mar 2015,""
"Univ. Of Maryland - College Park","Civil And Environmental Engineering (Transportation)", PhD (F15),Accepted , E-mail,16 Mar 2015,,,,,,I,16 Mar 2015,"Very Happy !"
"Vanderbilt University","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,16 Mar 2015 , 3.01,149,169,3.50, n/a,I,16 Mar 2015,"Quite reasonable"
"UIUC","Civil Engineering (Structural)", Masters (F15),Rejected , E-mail,16 Mar 2015,,,,,,I,16 Mar 2015,""
"Georgia Tech","Civil Engineering", Masters (F15),Accepted , E-mail,16 Mar 2015 , 3.80,154,158,3.50, n/a,I,16 Mar 2015,"No funding"
"Georgia Institute Of Technology","Civil Engineering", PhD (F15),Rejected , Website,12 Mar 2015 , 3.78,153,170,3.50, n/a,U,16 Mar 2015,"First rejection. Receive an email and check the website. Sad and wait for other schools."
"North Carolina State University (NCSU)","Civil And Environmental Engineering (Env Eng)", PhD (F15),Other , Other,16 Mar 2015,,,,,,U,16 Mar 2015,"Does anyone hear anything about funding for the PhD admission? I called them 2 weeks ago and they said everything was still under review"
"UCLA","Civil & Environmental Engineering", PhD (F15),Other , Other,16 Mar 2015,,,,,,O,16 Mar 2015,"to the poster below, I am waiting for their decision too. On emailing the graduate coordinator last week, she told me my application is still under review. Dunno how long they will take"
"University Of California Los Angeles (UCLA)","Civil Engineering", PhD (F15),Other , Other,16 Mar 2015,,,,,,I,16 Mar 2015,"is there anyone waiting this program? I'm losing my mind. since February no rejections no acceptances I have seen."
"The University Of British Columbia","Civil Engineering,MASc", Masters (F15),Accepted , E-mail,13 Mar 2015,,,,,,I,16 Mar 2015,"Funded by RA, Project&Construction Management"
"Georgia Tech","Civil Engineering(Geotechnical)", PhD (F15),Rejected , Website,15 Mar 2015,,,,,,U,15 Mar 2015,""
"MIT","Civil Engineering", PhD (F15),Rejected , E-mail,13 Mar 2015,,,,,,U,15 Mar 2015,"Very Disappointed :("
"Georgia Institute Of Technology","Civil Engineering (Transportation)", PhD (F15),Rejected , Website,12 Mar 2015 , n/a,146,161,3.00, n/a,I,14 Mar 2015,"Received an email telling me to check decision letter on the website."
"Massachusetts Institute Of Technology","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,13 Mar 2015 , n/a,156,169,4.00, n/a,I,14 Mar 2015,""
"Duke University","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,12 Mar 2015 , 3.50,157,160,4.50, n/a,A,13 Mar 2015,"Emailed asking about status, reply the same day had said I was admitted. Official admittance coming a day later (3/12)/"
"Purdue University","Civil Engineering(Transportation)", PhD (F15),Accepted , E-mail,13 Mar 2015,,,,,,I,13 Mar 2015,"no funding"
"Georgia Institute Of Technology","Civil Engineering (Transportation)", PhD (S15),Rejected , Website,13 Mar 2015,,,,,,I,13 Mar 2015,"3rd Rejection in a row...:):)"
"University Of California, Irvine","Civil And Environmental Engineering (Transportation)", PhD (F15),Accepted , E-mail,13 Mar 2015 , 3.70,156,170,0.00, n/a,I,13 Mar 2015,""
"Georgia Tech","Civil Engineering (Transportation)", PhD (F15),Accepted , Website,12 Mar 2015,,,,,,I,13 Mar 2015,"No funding."
"UC Berkeley","Civil Engineering (geoengineering)", Masters (F15),Accepted , E-mail,18 Feb 2015 , 3.81,152,164,4.00, n/a,U,13 Mar 2015,"2+ years work experience + external fellowship"
"Georgia Institute Of Technology (Georgia Tech)","Civil Engineering (Transportation)", Masters (F15),Rejected , E-mail,12 Mar 2015 , 8.01,154,167,3.00, n/a,I,13 Mar 2015,""
"University Of California, San Diego","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,13 Mar 2015 , 3.85,160,162,5.00, n/a,I,13 Mar 2015,""
"Arizona State University","Civil Engineering", PhD (F15),Other , Other,13 Mar 2015,,,,,,I,13 Mar 2015,"To the poster below: what is ur area? did the status change on the website? when did u get their email?"
"Arizona State University","Civil, Environmental, And Sustainable Engineering", PhD (F15),Accepted , E-mail,12 Mar 2015,,,,,,A,13 Mar 2015,""
"Georgia Institute Of Technology","Civil Engineering", PhD (F15),Rejected , E-mail,13 Mar 2015,,,,,,I,13 Mar 2015,"Email to check website."
"University Of California Berkeley","Civil Engineering(Structural Engineering)", Masters (F15),Accepted , E-mail,13 Mar 2015,,,,,,I,13 Mar 2015,"3 published paper    2 submitted paper"
"Georgia Institute Of Technology","Civil Engineering(Transportation)", Masters (F15),Rejected , E-mail,12 Mar 2015,,,,,,I,12 Mar 2015,"3 years of RA,publications,conferences... Sad, but I have some great offers."
"University Of Washington, Seattle","MS Civil Engineering: Construction Management", Masters (F15),Rejected , E-mail,13 Mar 2015 , 3.28,146,162,4.00, n/a,I,12 Mar 2015,"Reason not explicitly mentioned."
"Cornell University","Civil And Environmental Engineering (Structures)", PhD (F15),Accepted , Phone,12 Mar 2015,,,,,,A,12 Mar 2015,"Short phone call from Professor to tell me I was admitted w/ funding"
"UC Berkeley","Civil Engineering (Structural), Architecture", Masters (F15),Accepted , E-mail,12 Mar 2015 , 3.85,156,170,3.50, n/a,U,12 Mar 2015,"Berkeley undergraduate with Civil Engineering major and Architecture minor. Admitted into the M.S Structural Engineering and M.Arch dual master program."
"Georgia Tech","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,12 Mar 2015,,,,,,U,12 Mar 2015,"master from UIUC. 2.5 yr research experience. 
email to check decision on website, said accepted but cannot offer financial assistance at this time. who is heading for a Phd without funding ???"
"Penn State","Civil Engineering", Masters (F15),Accepted , E-mail,12 Mar 2015,,,,,,I,12 Mar 2015,""
"UT Austin","Civil Engineering (MUSE)", PhD (F15),Accepted , E-mail,17 Feb 2015,,,,,,I,12 Mar 2015,""
"Louisiana State University","Civil Engineering (Structural)", PhD (F15),Accepted , E-mail,2 Mar 2015 , 3.58,151,169,3.00, n/a,I,11 Mar 2015,""
"Syracuse University","Civil Engineering", PhD (F15),Accepted , E-mail,5 Mar 2015,,,,,,I,11 Mar 2015,"You should receive official notification from Graduate Admissions soon regarding your status and any additional docu*entation that may be needed.( No Funding Information)"
"Texas A&M University (TAMU)","Civil Engineering (Structures)", Masters (F15),Accepted , Website,11 Mar 2015 , 3.40,166,162,4.00, n/a,A,11 Mar 2015,"Was invited to the open house a week ago with a couple of other students, where they unofficially accepted me. They also hinted at some funding/fellowship offers in the future."
"Imperial College London","Civil And Environmental Engineering", Masters (F15),Accepted , Website,11 Mar 2015,,,,,,I,11 Mar 2015,"Conditional Offer. No mention of funding."
"Virginia Tech","Civil Engineering", Masters (F15),Accepted , E-mail,11 Mar 2015 , 3.80,154,158,3.50, n/a,I,11 Mar 2015,"Construction management"
"MIT","Civil And Environmental Engineering", Masters (F15),Accepted , E-mail,10 Mar 2015 , 3.92,159,168,4.50, n/a,I,11 Mar 2015,"Bless! Admitted to the MEng program."
"University Of Washington","Civil And Environmental Engineering (Transportation)", PhD (F15),Accepted , E-mail,10 Mar 2015,,,,,,I,11 Mar 2015,"with RA offer"
"University Of Pittsburgh","Civil Engineering", Masters (F15),Accepted , E-mail,10 Mar 2015,,,,,,I,11 Mar 2015,""
"University Of Colorado- Boulder","Civil Engineering( Structures)", Masters (F15),Accepted , E-mail,10 Mar 2015 , n/a,167,170,4.00, n/a,I,11 Mar 2015,"G.P.A. : 8.73/10
Two and a half yrs work-ex at a small firm"
"Arizona State University","Civil Engineering", Masters (F15),Accepted , E-mail,11 Mar 2015,,,,,,I,11 Mar 2015,""
"UC Berkeley","Civil Engineering (Geotechnical)", Masters (F15),Rejected , E-mail,10 Mar 2015 , 3.70,165,168,3.00, n/a,I,11 Mar 2015,"Email to check website."
"Cornell University","Civil Engineering (structures) M.Eng", Masters (F15),Rejected , E-mail,10 Mar 2015 , 3.40,166,162,4.00, n/a,A,11 Mar 2015,"Generic Email"
"MIT","Civil And Environmental Engineering (Structural)", Masters (F15),Accepted , E-mail,10 Mar 2015 , 3.80,157,168,4.50, n/a,A,11 Mar 2015,"Undergrad from Berkeley!"
"Cornell","Civil Engineering MEng (Structural)", Masters (F15),Accepted , E-mail,10 Mar 2015 , 3.30,157,170,3.00, n/a,I,10 Mar 2015,"Arrived today, no word on funding. Still considering what to do (this is the first response I get). Thoughts on the program?"
"MIT","Civil Engineering", PhD (F15),Accepted , E-mail,10 Mar 2015,,,,,,A,10 Mar 2015,""
"UC Berkeley","Civil Systems Engineering", PhD (F15),Rejected , E-mail,10 Mar 2015 , 3.71,153,164,4.00, n/a,U,10 Mar 2015,"Emailed the admission officer of Civil Systems to ask for status and he said ""unfortunately we have no room for new PhD students this year."""
"Johns Hopkins","Civil Engineering", PhD (F15),Accepted , E-mail,9 Mar 2015,,,,,,A,10 Mar 2015,"Recruiting visit/acceptance in late Feb, followed up with confirmation of funding"
"MIT","MST Civil Engineering Transportation", Masters (F15),Rejected , E-mail,10 Mar 2015 , n/a,152,161,3.00, n/a,I,10 Mar 2015,""
"UMass-Amherst","Civil Engineering- Transportation", PhD (F15),Accepted , E-mail,1 Mar 2015,,,,,,U,10 Mar 2015,"I was invited for in person interview with professors."
"UMASS-Amherst","Civil Engineering- Transportation", PhD (F15),Accepted , E-mail,1 Mar 2015,,,,,,U,10 Mar 2015,"I also for in person Interview."
"Virginia Tech","Civil Engineering (CEM)", PhD (F15),Accepted , Website,10 Mar 2015 , 3.73,154,164,3.50, n/a,I,10 Mar 2015,"No word on funding yet!!"
"Minnesota","Civil Engineering", PhD (F15),Rejected , Website,10 Mar 2015,,,,,,I,10 Mar 2015,"I could not find any professors. This was an unreasonable choice and I knew that I will be rejected three months ago. Anyway, success is not defined within this university. Not important."
"UC Berkeley","Civil Engineering", Masters (F15),Rejected , E-mail,9 Mar 2015 , n/a,154,167,0.00, n/a,I,10 Mar 2015,"Geoengineering"
"Columbia University","Civil Engineering (Structural)", Masters (F15),Interview , E-mail,9 Mar 2015 , 3.65,158,160,4.00, n/a,A,10 Mar 2015,"Interview via Skype"
"University Of Colorado-Boulder","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,9 Mar 2015 , 3.65,158,160,4.00, n/a,A,10 Mar 2015,""
"University Of New Mexico","MS In Civil Engineering", Masters (F15),Accepted , E-mail,9 Mar 2015 , 3.37,145,163,3.00, n/a,I,10 Mar 2015,""
"University Of Pittsburgh","Civil Engineering (Structural Engineering)", Masters (F15),Accepted , E-mail,10 Mar 2015 , n/a,160,159,3.50, n/a,I,10 Mar 2015,"Received an email to check the GATS portal."
"University Of Colorado, Boulder","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,10 Mar 2015,,,,,,I,10 Mar 2015,"Funding details to be intimated later"
"École Polytechnique Fédérale De Lausanne (EPFL)","Civil Engineering", Masters (F15),Accepted , E-mail,4 Mar 2015,,,,,,I,10 Mar 2015,"no excellence fellowship"
"University Of British Columbia, Vancouver","Civil Engineering", Masters (F15),Accepted , E-mail,10 Mar 2015,,,,,,I,10 Mar 2015,"Funded..."
"University Of Colorado Boulder","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,10 Mar 2015 , 3.49,154,163,4.00, n/a,I,10 Mar 2015,"Funding to be decided at a later date"
"University Of Maryland, College Park","M.S. Program In Civil And Environmental Engineering", Masters (F15),Accepted , Website,9 Mar 2015 , 3.28,146,162,4.00, n/a,I,10 Mar 2015,"No funding information given."
"Arozona State University","Civil Engineering", PhD (F15),Other , Other,10 Mar 2015,,,,,,I,10 Mar 2015,"Just to let u know guys: no results in March. They will discuss applications in April. Good luck to everyone"
"University Of California, Berkeley","Civil & Environmental Engineering", PhD (F15),Rejected , E-mail,10 Mar 2015 , 3.67,155,168,2.50, n/a,I,10 Mar 2015,"No surprise, the professor has told me earlier about this situation."
"Tufts University","Civil Engineering", PhD (F15),Rejected , E-mail,9 Mar 2015 , 3.90,148,164,3.00, n/a,A,10 Mar 2015,"terrible school!"
"University Of Colorado, Boulder","Civil Engineering", PhD (F15),Accepted , E-mail,9 Mar 2015,,,,,,I,10 Mar 2015,""
"University Of British Columbia","Civil Engineering", Masters (F15),Accepted , E-mail,10 Mar 2015 , 3.80,154,158,3.50, n/a,I,10 Mar 2015,"Project & construction Management :)"
"Massachusetts Insitute Of Technology (MIT)","Civil Engineering (Transportation - MST)", Masters (F15),Accepted , E-mail,9 Mar 2015 , 3.66,155,170,3.00, n/a,I,9 Mar 2015,"Short listed for RA, Good-Luck all!"
"NCSU","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,9 Mar 2015,,,,,,U,9 Mar 2015,"No word on funding"
"NCSU","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,9 Mar 2015,,,,,,U,9 Mar 2015,"No word on funding"
"Columbia University","Civil Engineering", Masters (F15),Interview , E-mail,9 Mar 2015 , 3.40,166,162,4.00, n/a,A,9 Mar 2015,"Got an invitation to interview via skype."
"University Of Toronto","Civil Engineering", PhD (F15),Accepted , E-mail,9 Mar 2015,,,,,,A,9 Mar 2015,"So excited to be moving to Toronto!"
"Virginia Tech","Civil Engineering (CEM)", Masters (F15),Other , Other,4 Mar 2015,,,,,,I,9 Mar 2015,"For the question below:
I had applied on 5th January. Decision date mentioned in post. Environment PhD decisions are probably not out yet. Expect them within this week. Good luck!"
"UT Austin","Civil Engineering (Transportation)", Masters (F15),Accepted , E-mail,8 Mar 2015,,,,,,I,9 Mar 2015,"Check website. Well, I will decline it this week."
"Virginia Tech","Civil Engineering (Environment)", PhD (F15),Other , Other,8 Mar 2015,,,,,,I,8 Mar 2015,"To the Virginia tech civil engineering poster below: when did you apply? I applied on January and didn't hear anything back yet."
"University Of California San Diego","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,7 Mar 2015 , 3.70,158,160,4.00, n/a,A,8 Mar 2015,"My email came at 1:55am central time! So weird! I checked 3 times because I thought it might have been a glitch. My first admit and I am very excited!"
"Virginia Tech","Civil Engineering (CEM)", Masters (F15),Accepted , E-mail,4 Mar 2015 , 3.00,151,170,4.00, n/a,I,8 Mar 2015,"1.2 yrs RAship exp. 1.2 yrs TAship exp. No work ex. 7 internships, 1 Award. No word on funding."
"University Of Texas At Austin","Civil Engineering (CEPM)", Masters (F15),Accepted , E-mail,22 Jan 2015 , 3.00,151,170,4.00, n/a,I,8 Mar 2015,"1.2 yrs RAship exp, 1.2 yrs TAship exp. No work ex. 7 internships, 1 Award. No Funding decisions posted."
"UC Irvine","Civil Engineering (Transportation)", PhD (F15),Accepted , E-mail,5 Mar 2015 , n/a,146,161,3.00, n/a,I,8 Mar 2015,""
"University Of Texas Austin","Civil Engineering", Masters (F15),Accepted , Website,7 Mar 2015,,,,,,I,7 Mar 2015,"GRE 331; MS+Ph.D, no Email"
"IIT Madras","Civil Engineering (Transportation)", Masters (F15),Accepted , Website,7 Mar 2015 , 8.40,161,170,4.50, n/a,I,7 Mar 2015,"No mail. Checked the Portal and saw the admit."
"University Of Washington Seattle","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,7 Mar 2015 , 3.49,154,163,4.00, n/a,I,7 Mar 2015,"Funding decision is to be announced later, one of the candidates for funding."
"University Of California, Berkeley","Civil Engineering", Masters (F15),Accepted , E-mail,6 Mar 2015 , 3.47,167,168,4.00, n/a,A,7 Mar 2015,"No funding.  2nd time applicant (rejected in 2010). 4yrs int'l experience at Arup"
"Berkeley","Civil Engineering", Masters (F15),Rejected , E-mail,6 Mar 2015,,,,,,A,6 Mar 2015,"Disappointed! Had interview and expected admission to the meng program."
"UC San Diego","Civil (Structural Engineering)", Masters (F15),Accepted , E-mail,5 Mar 2015,,,,,,?,6 Mar 2015,""
"Stanford","Civil & Environmental Engineering (CEE) - Atmosphere & Energy", Masters (F15),Accepted , E-mail,18 Feb 2015,,,,,,A,6 Mar 2015,""
"Berkeley","Civil Engineering", Masters (F15),Accepted , E-mail,5 Mar 2015,,,,,,I,5 Mar 2015,""
"Clemson University","Civil Engineering", PhD (F15),Accepted , E-mail,5 Mar 2015 , 9.99,146,163,4.00, n/a,I,5 Mar 2015,"no word on funding yet...applied directly after BS"
"Stanford","Civil Engineering", PhD (F15),Rejected , E-mail,5 Mar 2015,,,,,,A,5 Mar 2015,"Environmental Fluid Mechanics and Hydrology Program. Disappointing..."
"UC San Diego","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,5 Mar 2015 , 3.93,160,163,5.00, n/a,A,5 Mar 2015,"Master's with intent to continue on to a Ph.D.  Excellent letters of recommendation, two years of prior research.  No word on funding."
"Stanford","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,5 Mar 2015 , 3.70,152,170,3.50, n/a,I,5 Mar 2015,""
"Stanford University","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,4 Mar 2015 , 4.00,163,165,5.00, n/a,A,4 Mar 2015,"Contacted one professor before applying, he didn't reply."
"Stanford","Civil And Environmental Engineering", Masters (F15),Rejected , E-mail,4 Mar 2015,,,,,,U,4 Mar 2015,""
"Cornell University","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,4 Mar 2015 , 3.95,150,170,3.00, n/a,I,4 Mar 2015,""
"Cornell University","Civil Engineering (Geotechnical)", Masters (F15),Accepted , E-mail,4 Mar 2015 , 3.60,165,168,3.00, n/a,I,4 Mar 2015,"Received email to fill in Admission Response Form. MEng. No funding."
"Illinois Institute Of Technology","Civil Engineering", PhD (F15),Accepted , E-mail,3 Mar 2015,,,,,,I,4 Mar 2015,""
"Stanford University","Civil And Environmental Engineering (EFML Group)", PhD (F15),Rejected , E-mail,2 Mar 2015,,,,,,U,3 Mar 2015,"Expected. The Professors in the research area did not have any openings for the upcoming Fall semester."
"MIT","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,3 Mar 2015,,,,,,I,3 Mar 2015,"Expected"
"University Of Michigan, Ann Arbor","Civil Engineering", Masters (F15),Accepted , E-mail,3 Mar 2015 , 3.98,142,169,3.00, n/a,I,3 Mar 2015,"with no funding!"
"UC Berkeley","Civil Engineering", PhD (F15),Other , Other,3 Mar 2015,,,,,,O,3 Mar 2015,"To the UC Berkeley transportation poster  below. What is your GPA and GRE scores? Are you just MS or MS/PhD"
"Virginia Tech","Civil And Environmental Engineering", PhD (F15),Rejected , Website,3 Mar 2015,,,,,,U,3 Mar 2015,""
"UT Austin","Civil And Environmental Engineering", PhD (F15),Other , Other,3 Mar 2015,,,,,,O,3 Mar 2015,"to the poster below who already submit application for 3.5 month, I start wondering whether they are going to take in new students or not for this year. sent a inquiry to department coordinator, she said ""decisions are expected to be made in LATE March, hopefully earlier.""    Late March... that is a absolutely long wait."
"UT Austin","Civil And Environmental Engineering", PhD (F15),Other , Other,3 Mar 2015,,,,,,?,3 Mar 2015,"To the poster below: UT Austin CEE department admission blokes have gone into a deep slumber it seems. Been about 3.5 months since I submitted my application. Nothing yet."
"UT Austin","Civil And Environmental Engineering", PhD (F15),Other , Other,3 Mar 2015,,,,,,U,3 Mar 2015,"anyone hear from UT Austin CEE ? applied water resources PhD program, haven't heard anything from department."
"UC Berkeley","Civil Engineering (Transportation)", Masters (F15),Accepted , E-mail,2 Mar 2015,,,,,,I,3 Mar 2015,"So excited! RA position, tuition waived, 2.4k per month. My dream!"
"UC Berkeley","Civil Engineering", Masters (F15),Accepted , E-mail,2 Mar 2015,,,,,,A,2 Mar 2015,"Go Bears!"
"UC Berkeley","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,2 Mar 2015 , 3.93,160,163,5.00, n/a,A,2 Mar 2015,"Finally!  Two years of undergraduate research, very good letters of recommendation.  No word on funding yet.  Intent to continue on to a Ph.D."
"Clarkson University","Civil Engineering (Structural)", PhD (F15),Accepted , E-mail,1 Mar 2015 , 3.53,147,163,3.00, n/a,I,1 Mar 2015,""
"University Of Southern Carolina","Civil Engineering (Structural)", PhD (F15),Accepted , E-mail,1 Mar 2015 , 3.53,147,163,3.00, n/a,I,1 Mar 2015,""
"University Of Maryland","Civil Engineering (Transportation)", PhD (F15),Accepted , E-mail,15 Feb 2015,,,,,,I,1 Mar 2015,"No interviews. Full RA. But I have declined it. Hope for better results."
"University Of Southern California (USC)","Civil Engineering (Structural Engineering)", Masters (F15),Accepted , E-mail,27 Feb 2015 , 3.94,149,164,3.50, n/a,U,28 Feb 2015,"Received email stating to check the website."
"University Of California, Irvine","Civil Engineering", Masters (F15),Accepted , E-mail,24 Feb 2015 , n/a,160,162,4.50, n/a,I,28 Feb 2015,""
"University Of California, Los Angeles","Civil Engineering", Masters (F15),Accepted , E-mail,24 Feb 2015 , n/a,160,162,4.50, n/a,I,28 Feb 2015,""
"Stanford University","Civil And Environmental Engineering, Environmental Engineering And Science", Masters (F15),Accepted , E-mail,28 Feb 2015,,,,,,I,28 Feb 2015,"Thank you Jesus! No funding. Grateful all the same."
"MIT","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,27 Feb 2015,,,,,,A,28 Feb 2015,""
"University Of California, Berkeley","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,26 Feb 2015,,,,,,U,27 Feb 2015,"Received acceptance email from the department, super excited !!!"
"NYU","Civil Engineering (Structures)", Masters (F15),Accepted , E-mail,23 Feb 2015 , 3.49,154,163,4.00, n/a,I,27 Feb 2015,"Small 7k scholarship"
"Oklahoma State University","Civil Engineering", Masters (F15),Accepted , E-mail,2 Feb 2015 , 3.60,141,157,2.50, n/a,I,27 Feb 2015,""
"Pennsylvania State University","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,26 Feb 2015 , n/a,160,159,3.50, n/a,I,27 Feb 2015,"Received an email with the decision letter attached. Applied to MS but admitted to M.Eng. No funding."
"UC Berkeley","Civil Engineering (structures)", Masters (F15),Accepted , E-mail,27 Feb 2015,,,,,,A,27 Feb 2015,"First choice, go Bears!"
"University Of Michigan—​Ann Arbor","Civil Engineering", Masters (F15),Rejected , E-mail,27 Feb 2015,,,,,,I,27 Feb 2015,""
"Princeton University","Civil Engineering (Structural)", Masters (F15),Rejected , E-mail,27 Feb 2015,,,,,,I,27 Feb 2015,""
"Princeton University","Civil Engineering (Structural)", Masters (F15),Rejected , E-mail,26 Feb 2015 , 3.99,166,168,4.50, n/a,I,26 Feb 2015,"Perplexed. Had been encouraged to apply by professor. After applying, had a very positive phone interview with the professor."
"Princeton University","Civil And Environmental Engineering", Masters (F15),Accepted , E-mail,26 Feb 2015,,,,,,A,26 Feb 2015,""
"Princeton","Civil Engineering - Structures", Masters (S15),Rejected , E-mail,26 Feb 2015 , 3.88,164,168,4.50, n/a,I,26 Feb 2015,"Generic E-mail from dean of graduate studies. Too bad!"
"Princeton University","Civil And Environmental Engineering", PhD (F15),Rejected , E-mail,26 Feb 2015,,,,,,I,26 Feb 2015,""
"Princeton University","Civil & Environmental Engineering", Masters (F15),Rejected , E-mail,26 Feb 2015 , 3.60,163,163,4.50, n/a,A,26 Feb 2015,"3.6 GPA from UC Berkeley in Chemical Engineering. 2 years research experience in two labs. So far accepted to UC Berkeley, UCLA and McGill for Environmental Engineering Masters programs"
"UC Berkeley","Civil Engineering", Masters (F15),Other , Other,26 Feb 2015,,,,,,U,26 Feb 2015,"To the UC Berkeley poster below, are you international or american?"
"Colorado State University, Fort Collins","Civil Engineering( Structures)", Masters (F15),Accepted , E-mail,26 Feb 2015 , n/a,167,170,4.00, n/a,I,26 Feb 2015,"C.G.P.A.: 8.73
 part time work ex of 2 yrs at a small consultancy and running my own consultancy now...
2 analytic studies published in mediocre journals"
"University Of Vermont","Civil Engineering (Structural)", PhD (F15),Accepted , E-mail,26 Feb 2015 , 3.53,147,163,3.00, n/a,I,26 Feb 2015,""
"PennState","Civil Engineering", PhD (F15),Rejected , E-mail,26 Feb 2015,,,,,,I,26 Feb 2015,""
"Stanford","Civil And Environmental Engineering (Atmosphere/Energy)", Masters (F15),Accepted , E-mail,23 Feb 2015,,,,,,A,25 Feb 2015,""
"Oregon State University","Civil Engineering(structural)", PhD (F15),Accepted , E-mail,25 Feb 2015 , 3.85,150,167,3.00, n/a,I,25 Feb 2015,"No word on funding yet"
"Stanford University","Civil & Environmental Engineering, Environmental Engineering & Science (EES)", Masters (F15),Accepted , E-mail,25 Feb 2015 , 3.63,168,164,5.50, n/a,A,25 Feb 2015,""
"Clemson University","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,25 Feb 2015 , 3.75,149,156,4.00, n/a,A,25 Feb 2015,"Email to check portal. 3 years work experience, 1 prof and 1 structural principal LOR, intent of Ph.D, EIT. 5 applications...2 accepts, 0 reject,"
"Clemson University","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,25 Feb 2015 , n/a,160,159,3.50, n/a,I,25 Feb 2015,"Receive an email to view the decision letter on the portal


"
"Stevens Institute Of Technology","Civil Engineering", Masters (F14),Accepted , E-mail,1 Feb 2015 , n/a,154,163,3.50, n/a,I,25 Feb 2015,"Financial support of 4 thousands $/year and assistanship of about 800$/month."
"University Of Michigan, Ann Arbor","Master Of Civil Engineering (structural)", Masters (S15),Accepted , E-mail,25 Feb 2015 , 3.80,155,169,3.00, n/a,I,25 Feb 2015,"2 years research experience; 1 conference paper 3rd author; no funding. Good luck guys :)"
"University Of Michigan, Ann Arbor","Civil Engineering (Geotechnical)", Masters (F15),Accepted , E-mail,21 Feb 2015 , 3.70,165,168,3.00, n/a,I,25 Feb 2015,"Unofficial letter. No funding yet."
"Stanford University","Civil Engineering (Geomechanics)", Masters (F15),Accepted , E-mail,19 Feb 2015 , 3.70,165,168,3.00, n/a,I,25 Feb 2015,"No funding. 2-year undergraduate research experience, 6-month internship at a civil consultant company. So excited!!! Good luck guys!"
"Northeastern University","Civil Engineering, M.A.Sc", Masters (F15),Accepted , E-mail,25 Feb 2015 , 3.95,160,160,4.00, n/a,U,25 Feb 2015,"No funding, probably should decline the offer. I can't pay for it."
"University Of Wisconsin-Madison","Civil Engineering (Geotechnical)", Masters (F15),Accepted , E-mail,21 Feb 2015 , 3.20,161,169,4.50, n/a,I,25 Feb 2015,"Unofficial notification of admission from the department. File forwarded to Grad School. No word on funding yet."
"University Of Michigan","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,24 Feb 2015 , 3.99,166,168,4.50, n/a,I,25 Feb 2015,"No funding."
"Carnegie Mellon CEE","Civil Engineering", Masters (F15),Accepted , E-mail,13 Feb 2015,,,,,,I,25 Feb 2015,""
"University Of Maryland","Civil And Environmental Engineering", PhD (F15),Accepted , E-mail,19 Feb 2015,,,,,,U,24 Feb 2015,"No word of funding"
"Stanford","Civil Engineering", Masters (F15),Accepted , E-mail,24 Feb 2015 , 3.78,162,165,5.50, n/a,A,24 Feb 2015,"Admitted for an MS in the Environmental Fluid Mechanics & Hydrology group"
"Stanford","Civil Engineering (Structural)", Masters (F15),Accepted , E-mail,17 Feb 2015 , 3.92,159,168,4.50, n/a,I,24 Feb 2015,"Pleasantly surprised, and much earlier than I expected."
"Stanford University","Civil Engineering, Sustainable Design And Construction", Masters (F15),Accepted , E-mail,23 Feb 2015 , 3.79,157,168,4.50, n/a,A,24 Feb 2015,"Undergrad from Berkeley! Got accepted into stanford!"
