"State University Of New York (SUNY) Buffalo","Chemical Engineering", Masters (F14),Rejected , E-mail,21 Apr 2014,,,,,,I,22 Apr 2014,""
"University At Buffalo (SUNY)","Chemical And Biological Engineering", PhD (F14),Rejected , E-mail,22 Apr 2014,,,,,,I,22 Apr 2014,"Well, Good luck to others."
"Auburn","Chemical Engineering", PhD (F14),Other , E-mail,16 Apr 2014,,,,,,U,22 Apr 2014,"Did any body hear from them. I was told that the committee made first round offers."
"University At Buffalo","Chemical Engineering", PhD (F14),Rejected , E-mail,21 Apr 2014,,,,,,U,21 Apr 2014,""
"University At Buffalo","Chemical Engineering", PhD (F14),Rejected , E-mail,21 Apr 2014,,,,,,I,21 Apr 2014,""
"Colorado School Of Mine","Chemical Engineering", PhD (F14),Rejected , Website,21 Apr 2014 , 3.71,152,161,3.00, n/a,I,21 Apr 2014,""
"Drexel University","Chemical Engineering", PhD (F14),Accepted , E-mail,21 Apr 2014,,,,,,U,21 Apr 2014,"Got down form waiting list"
"Rutgers","Chemical And Biochemical Engineering", Masters (F14),Accepted , E-mail,18 Apr 2014 , 3.60,157,164,4.00, n/a,A,21 Apr 2014,""
"Penn State University","Chemical Engineering", PhD (F14),Rejected , E-mail,15 Apr 2014,,,,,,U,20 Apr 2014,"No options"
"University Of Alberta","Chemical Engineering", Masters (F14),Other , E-mail,10 Apr 2014,,,,,,I,19 Apr 2014,"@the guy from IITB.
Bro, Im from India and have applied to U o A. Got a mail saying that i've cleared preliminary screening. Can you give me your mail id..i'll contact you."
"Rutgers University","Chemical And Biochemical Engineering", Masters (F14),Accepted , E-mail,18 Apr 2014 , 3.55,149,163,3.00, n/a,I,18 Apr 2014,""
"Rutgers University","Chemical Engineering", Masters (F14),Accepted , E-mail,18 Apr 2014,,,,,,I,18 Apr 2014,""
"University Of Washington Seattle","Chemical Engineering", PhD (F14),Rejected , E-mail,17 Apr 2014,,,,,,U,18 Apr 2014,""
"University Of Alberta","Chemical Engineering", Masters (F14),Other , E-mail,12 Apr 2014 , n/a,154,170,3.50, n/a,I,18 Apr 2014,"Received email from a couple of professors if I am still looking to pursue graduate studies at Uof A. Told them I am sorry as I have already accepted PhD offer from TAMU. 
UG from Indian Institute of Technology, Bombay and GPA-7.62/10.
one International conference publication"
"Penn State","Chemical Engineering", PhD (F14),Rejected , E-mail,17 Apr 2014 , n/a,146,164,2.50, n/a,I,18 Apr 2014,""
"Princeton University","Chemical Engineering", PhD (F14),Accepted , E-mail,15 Apr 2014 , 3.96,162,167,4.50, n/a,A,17 Apr 2014,"Got in off the waitlist. I would have liked to consider Princeton but I already accepted an offer elsewhere."
"University Of Ottawa","Chemical Engineering", Masters (F14),Accepted , E-mail,17 Apr 2014,,,,,,I,17 Apr 2014,"from Amirkabir, Iran,
Applied to Master of Chemical Engineering (M.A.Sc.), they declared ""there is not any fund available for this program"". Therefore, they recommended me admission to the Master of Engineering (M.Eng) which is completely self-supporting...."
"Kansas State University","Chemical Engineering", PhD (F14),Accepted , E-mail,9 Jan 2014 , 3.71,152,161,3.00, n/a,I,17 Apr 2014,"RA $29k, tuition and fees waiver"
"Penn State","Chemical Engineering", Masters (F14),Rejected , E-mail,16 Apr 2014,,,,,,I,17 Apr 2014,""
"Kansas State","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014,,,,,,I,16 Apr 2014,"Sad!"
"Penn State","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014 , 3.57,142,167,3.00, n/a,I,16 Apr 2014,""
"Penn State","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014 , 3.00,144,164,4.00, n/a,I,16 Apr 2014,"3 ISI first author papers, 6 conference papers, MS GPA=3.5, from Sharif University of Technology"
"Penn State University","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014 , 3.60,150,166,3.00, n/a,I,16 Apr 2014,""
"Penn State University","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014 , 3.95,142,169,2.50, 550,U,16 Apr 2014,"decide to go UCR"
"Penn State","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014,,,,,,I,16 Apr 2014,""
"PENN State University","MS Chemical Engineering", Masters (F14),Rejected , E-mail,16 Apr 2014,,,,,,I,16 Apr 2014,""
"Penn State University","Chemical Engineering", PhD (F14),Rejected , E-mail,16 Apr 2014 , n/a,154,170,3.50, n/a,I,16 Apr 2014,"B.Tech from IIT Bombay, CPI-7.62/10
One conference publication"
"University Of Cincinnati","Chemical Engineering", Masters (F14),Accepted , E-mail,30 Mar 2014,,,,,,I,16 Apr 2014,""
"University Of Toledo","Chemical Engineering", Masters (F14),Accepted , E-mail,15 Mar 2014,,,,,,I,16 Apr 2014,"No funding"
"Penn State University","Chemical Engineering", PhD (F14),Accepted , E-mail,17 Mar 2014,,,,,,I,16 Apr 2014,""
"Rice University","Chemical Engineering", PhD (F14),Accepted , E-mail,18 Feb 2014,,,,,,I,16 Apr 2014,""
"Louisiana State University","Chemical Engineering", PhD (F14),Accepted , Website,17 Feb 2014,,,,,,I,16 Apr 2014,""
"University Of Virgina","Chemical Engineering", PhD (F14),Accepted , E-mail,2 Oct 2014,,,,,,I,16 Apr 2014,""
"Purdue University","Chemical Engineering", PhD (F14),Accepted , E-mail,29 Jan 2014,,,,,,I,16 Apr 2014,""
"University Of Pittsburgh","Chemical Engineering", PhD (F14),Rejected , E-mail,15 Apr 2014 , 3.00,144,164,4.00, n/a,I,15 Apr 2014,"Unexpected!!!!! 3 ISI first author papers, 6 conference papers, BS and MS in chemical engineering, MS GPA=3.5, from Sharif University of Technology"
"University Of Alberta","Chemical Engineering", Masters (F14),Other , Other,15 Apr 2014,,,,,,I,15 Apr 2014,"For the person below """"Your application has passed preliminary review, you may now look for supervisors"" anyone know what does that mean?"" Research based masters require that you have a supervisor before you are admitted. Go through the researcher profiles on department page and email the ones related to your field of interest asking if they would like to supervise your program. Mention your undergrad credentials and other things like publications etc."
"Alberta University","Chemical Engineering", Masters (F14),Other , E-mail,14 Apr 2014,,,,,,I,14 Apr 2014,"""Your application has passed preliminary review, you may now look for supervisors"" anyone know what does that mean?"
"Washington University In St. Louis (WUSTL)","Energy, Environmental And Chemical Engineering (EECE)", Masters (F14),Other , Website,11 Apr 2014,,,,,,A,14 Apr 2014,"All it says is ""Decision Made"". I've had no follow-up email or anything. When I checked today (three days later), it still says the same thing. I'm almost 90% sure it's a rejection, but does anyone know?"
"UCONN","Chemical Engineering", PhD (F14),Wait listed , E-mail,13 Apr 2014,,,,,,I,13 Apr 2014,"To whom have intended not to go there, please send graduate committee your decline as soon as possible. Many thanks for your kind cooperation,in advance!"
"Arizona State University","Chemical Engineering", PhD (F14),Other , E-mail,12 Apr 2014,,,,,,U,12 Apr 2014,"I think the way these universities are giving out Master's admit for people who have completed their Master's from US is condescending and only goes to show how least interested the university is in giving a proper decision. They have done it to keep their admittance rate high so that more people apply there for them to make free revenue. I think this is disrespectful and if they thought we were not qualified enough, they should just give out rejects."
"UIUC","Chemical And Biomolecular Engineering", PhD (F14),Rejected , E-mail,12 Apr 2014,,,,,,I,12 Apr 2014,"I emailed to ask my status and received the reply from them said all prospective student offers have been made, and my application has been denied."
"Tufts University","Chemical Engineering", PhD (F14),Accepted , E-mail,12 Apr 2014,,,,,,I,12 Apr 2014,"Great news for Celtic fan"
"Ucr","Chemical And Environmental Engineering", PhD (F14),Accepted , E-mail,11 Apr 2014,,,,,,?,11 Apr 2014,""
"Texas Tech","Chemical Engineering", PhD (F14),Rejected , Website,8 Apr 2014 , n/a,146,164,2.50, n/a,I,11 Apr 2014,""
"University Of Houston","Chemical Engineering", PhD (F14),Accepted , E-mail,11 Apr 2014 , 3.55,165,149,3.00, n/a,I,11 Apr 2014,"I'm UH-ECUST exchange student...."
"Arizona State University","Chemical Engineering", PhD (F14),Accepted , E-mail,11 Apr 2014,,,,,,U,11 Apr 2014,"Applied for PhD; Why on earth are they giving Master's admit?"
"University Of Wyoming","Chemical Engineering", PhD (F14),Rejected , E-mail,11 Apr 2014,,,,,,I,11 Apr 2014,"I think they do not have available fund for International."
"TAMU (Texas A&M University)","Chemical Engineering", Masters (F14),Rejected , Phone,10 Apr 2014,,,,,,I,10 Apr 2014,"Called them but told my rejection letter is sent by postal mail. No phone calls, emails or website update about my application status."
"Arizona State University","Chemical Engineering", PhD (F14),Rejected , Website,10 Apr 2014,,,,,,I,10 Apr 2014,"Email to request for more information on my application, replied to check the website found I was rejected."
"NDSEG","Chemical Engineering", PhD (F14),Other , E-mail,10 Apr 2014,,,,,,A,10 Apr 2014,"Still being considered -- I assume this is a waitlist/rejection."
"Kaust","Chemical Engineering", PhD (F14),Accepted , Website,10 Apr 2014,,,,,,I,10 Apr 2014,"I emailed my guide today about the result. He said he has no idea. I emailed the admissions office as well. Got an email saying application under review. After few hours got an email asking me to check the application for decision. BAM!!. I was offered admission with fellowship."
"NDSEG","Chemical Engineering", PhD (F14),Other , E-mail,10 Apr 2014,,,,,,A,10 Apr 2014,"Still being considered"
"NDSEG","Chemical Engineering", PhD (F14),Other , E-mail,10 Apr 2014,,,,,,A,10 Apr 2014,"Still being considered. In 2012 and 2013, rejections, waitlists *and* acceptances were sent at the same time. Seems like they legitimately haven't decided yet."
"Stevens Institute Of Technology","Chemical Engineering And Materials Science", PhD (F14),Accepted , E-mail,10 Apr 2014 , 3.56,143,170,2.50, n/a,I,10 Apr 2014,"I will hear about funding a few days later..."
"ASU","Chemical Engineering", PhD (F14),Rejected , Website,10 Apr 2014,,,,,,U,10 Apr 2014,"额贼，这学校都要额，要咧额也不去。锤子"
"Arizona State Uninversity","Chemical Engineering", PhD (F14),Rejected , Website,10 Apr 2014,,,,,,U,10 Apr 2014,""
"Tulane University","Chemical Engineering", PhD (F14),Accepted , E-mail,9 Apr 2014 , 3.50,153,167,2.50, n/a,I,10 Apr 2014,"I was so excited that all the efforts I did for this University were rewarded. Thanks to all the people who helped me before! I decided to go there."
"University Of Michigan","Chemical Engineering", Masters (F14),Accepted , E-mail,9 Apr 2014,,,,,,I,10 Apr 2014,""
"Texas Tech","Chemical Engineering", PhD (F14),Rejected , Website,10 Apr 2014,,,,,,I,10 Apr 2014,"PITY..."
"Clemson","Chemical Engineering", PhD (F14),Accepted , E-mail,9 Apr 2014 , 3.20,152,170,3.00, n/a,I,9 Apr 2014,"I will decline this offer"
"Sunny At Buffalo","Chemical Engineering", PhD (F14),Wait listed , Website,8 Apr 2014,,,,,,U,8 Apr 2014,"I really want to be admitted.if any of u who already got admitted but decide not to go, please let the committee know ASAP."
"Buffalo","Chemical Engineering", Masters (F14),Accepted , E-mail,8 Apr 2014 , 3.26,163,154,3.00, n/a,I,8 Apr 2014,"Applied for phd.."
"Tulsa University","Chemical Engineering", Masters (F14),Accepted , E-mail,3 Apr 2014 , n/a,160,165,3.00, n/a,I,8 Apr 2014,""
"Penn State","Chemical Engineering", PhD (F14),Wait listed , E-mail,26 Mar 2014 , 3.60,150,166,3.00, n/a,I,7 Apr 2014,"You are on our ‘hold’ list.  If you decide to go some other place for your study while you are waiting for the admission decision from us, please let us know."
"Northwestern University","Chemical And Biological Engineering", PhD (F14),Rejected , E-mail,19 Feb 2014 , 3.60,150,166,3.00, n/a,I,7 Apr 2014,""
"Rice University","Chemical And Biomolecular Engineering", PhD (F14),Rejected , E-mail,7 Apr 2014 , n/a,150,166,3.00, n/a,I,7 Apr 2014,""
"UCONN","Chemical Engineering", PhD (F14),Wait listed , E-mail,7 Apr 2014,,,,,,U,7 Apr 2014,"To guys who intended not to go there, please send them your rejection APAP, thanks!"
"Northwestern University","Chemical And Biological Engineering", PhD (F14),Accepted , E-mail,24 Mar 2014 , 3.75,170,149,3.50, n/a,I,7 Apr 2014,":)"
"Clemson Universiy","Chemical Engineering", PhD (F14),Rejected , Website,7 Apr 2014 , 3.36,150,170,3.50, 321,I,7 Apr 2014,"悲伤逆流成河"
"Rice University","Chemical Engineering", Masters (F14),Rejected , E-mail,1 Apr 2014 , n/a,147,170,3.00, n/a,I,6 Apr 2014,"I had applied for EOR program. It was a great mistake! Cause you choose your supervisor after the first semester. I've just narrowed my options. I should have applied for a chemical eng program and after admission, I could change it."
"Rice University","Chemical Engineering", Masters (F14),Rejected , E-mail,6 Jan 2014 , n/a,147,170,3.00, n/a,I,6 Apr 2014,"I had applied for EOR program. It was a great mistake! Cause you choose your supervisor after the first semester. I've just narrowed my options. I should have applied for a chemical eng program and after admission, I could change it."
"Virginia Commonwealth University","Chemical Engineering And Life Science", PhD (F14),Accepted , E-mail,28 Mar 2014,,,,,,I,6 Apr 2014,"told by email that I was given admission offer, funding decision will be made later. has anyone received funding decision?"
"Rice University","Chemical Engineering", PhD (F14),Rejected , E-mail,4 Apr 2014 , 3.76,147,168,3.00, n/a,I,6 Apr 2014,""
"UC Davis","Chemical Engineering And Material Sciences", PhD (F14),Wait listed , Website,4 Apr 2014,,,,,,I,5 Apr 2014,"5 rejections, Last HOPE, For those who have better offers, please decline ASAP and leave it for us who got no admissions….PLEASE…THX…"
"McMaster University","Chemical Engineering", Masters (F14),Rejected , E-mail,5 Apr 2014 , 3.58,143,162,2.50, n/a,I,5 Apr 2014,"Without having contacts with professors it's impossible to be admitted in universities in Canada!!"
"UIC","Chemical Engineering", PhD (F14),Accepted , E-mail,22 Mar 2014,,,,,,U,5 Apr 2014,"Accepted but funding will be notified in later day. Anyone get the announcement of financial support?"
"University Of Michigan At Ann Arbor","Chemical Engineering", PhD (F14),Rejected , E-mail,5 Apr 2014,,,,,,I,5 Apr 2014,""
"University Of Michigan At Ann Arbor","Chemical Engineering", PhD (F14),Rejected , E-mail,5 Apr 2014,,,,,,I,5 Apr 2014,"I'm surprised to still see acceptances this late on the season"
"MIT","Chemical Engineering", PhD (F14),Rejected , E-mail,12 Feb 2014 , n/a,560,790,3.00, n/a,I,4 Apr 2014,"Bachelor degree at Tsinghua. Master student now at Duke. As Zeng guofan said, repeatedly get defeated but repeatedly fight. Be strong!"
"UPenn","Chemical And Biomolecular Engineering", PhD (F14),Rejected , E-mail,17 Mar 2014 , n/a,560,790,3.00, n/a,I,4 Apr 2014,"Email to check website. Bachelor degree at Tsinghua. Master student now at Duke. Never, never, never give up!"
"Northwestern University","Chemical And Biological Engineering", PhD (F14),Accepted , E-mail,13 Jan 2014 , n/a,560,790,3.00, n/a,I,4 Apr 2014,"Bachelor degree at Tsinghua. Master student now at Duke. Just declined this offer. People look forward it may take this chance to get enrolled. Best wishes."
"University Of Michigan- Ann Arbor","Chemical Engineering", PhD (F14),Rejected , E-mail,4 Apr 2014,,,,,,I,4 Apr 2014,"So sad. from University of Tehran, Iran."
"Rutgers University","Chemical And Biochemical Engineering", PhD (F14),Accepted , E-mail,4 Apr 2014 , 3.00,144,158,3.00, n/a,I,4 Apr 2014,"""I am pleased to inform you that you will be offered admission into the Chemical & Biochemical Engineering PhD program at Rutgers. Congratulations!!"""
"Ohio State University","Chemical Engineering", PhD (F14),Rejected , Website,4 Apr 2014,,,,,,I,4 Apr 2014,"No emails or phones. Checked the website by myself found ""We're sorry......."""
"UC Davis","Chemical Engineering", Masters (F14),Accepted , Website,4 Apr 2014,,,,,,I,4 Apr 2014,"Applied for PhD program but admitted to the MS program."
"University Of Utah","Chemical Engineering", PhD (F14),Accepted , E-mail,3 Apr 2014,,,,,,I,4 Apr 2014,""
"Iowa State Univerisity","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014,,,,,,I,4 Apr 2014,""
"Rice University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014,,,,,,I,4 Apr 2014,""
"Iowa State University","Chemical Engineering", PhD (F14),Rejected , E-mail,3 Apr 2014 , 3.20,152,170,3.00, n/a,I,4 Apr 2014,"this school waste my time and money..."
"University Of Illinois At Urbana Champaign","Chemical Engineering", PhD (F14),Rejected , Other,4 Apr 2014 , 3.20,152,170,3.00, n/a,I,4 Apr 2014,"they have made most of the offers and the chance is very slim. Plus, they will send official notifications AFTER april 15..."
"University Of Virginia","Chemical Engineering", PhD (F14),Rejected , E-mail,4 Apr 2014,,,,,,U,4 Apr 2014,"Hahahahaha, hahahahaha"
"Louisiana State University","Chemical Engineering", PhD (F14),Accepted , E-mail,3 Apr 2014,,,,,,U,3 Apr 2014,""
"Ohio State University","Chemical Engineering", PhD (F14),Rejected , Website,3 Apr 2014,,,,,,I,3 Apr 2014,""
"Ucsd","Chemical Engineering", Masters (F14),Accepted , E-mail,3 Apr 2014,,,,,,I,3 Apr 2014,""
"Ohio State University","Chemical Engineering", Masters (F14),Accepted , E-mail,3 Apr 2014 , 3.44,162,170,5.00, n/a,I,3 Apr 2014,""
"University Of Toledo","Chemical Engineering", PhD (F14),Rejected , E-mail,3 Apr 2014 , 3.00,147,166,3.50, n/a,I,3 Apr 2014,""
"Oregon State University","Chemical Engineering", PhD (F14),Other , Other,3 Apr 2014,,,,,,O,3 Apr 2014,"Does anyone knows about the final decisions on funding? I heard the first round offers is sent and the second will be announced by April 15."
"Iowa State University","Chemical Engineering", Masters (F14),Rejected , E-mail,3 Apr 2014 , 3.99,147,157,4.00, n/a,I,3 Apr 2014,""
"Tulane University","Chemical Engineering", PhD (F14),Wait listed , E-mail,13 Mar 2014 , 3.50,167,153,2.50, n/a,I,3 Apr 2014,"I e-mailed them to know I was in the wait list. I really want to go to Tulane (My boyfriend got offer from another department). We want to go the the same place!!! Hope somebody may refuse the offer so I may have chance to go there...Anyway, try best!"
"Iowa State University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014 , 3.71,152,161,3.00, n/a,I,3 Apr 2014,"well, a little bit sad, but already accepted offer from other school:)"
"Ohio State University","Chemical Engineering", Masters (F14),Other , Website,3 Apr 2014 , 3.44,162,170,5.00, n/a,I,3 Apr 2014,"To the one accepted at OSU. My status says ""Your application has been academically approved and is now in Financial Review. Any items with a status of Incomplete are still required by the office listed in the Contact column."" What does this mean? Te main status is still ""Pending"""
"PennState","Chemical Engineering", PhD (F14),Wait listed , E-mail,23 Mar 2014 , n/a,159,164,4.00, n/a,I,3 Apr 2014,""
"Michigan Technological University","Chemical Engineering", Masters (F14),Rejected , E-mail,26 Mar 2014,,,,,,I,3 Apr 2014,""
"RPI","Chemical Engineering", Masters (F14),Rejected , Website,3 Apr 2014,,,,,,A,3 Apr 2014,""
"Stanford University","Chemical Engineering", PhD (F14),Rejected , E-mail,11 Feb 2014,,,,,,A,3 Apr 2014,""
"Rensselaer Polytechnic Institute","Chemical Engineering, Masters", Masters (F14),Rejected , E-mail,3 Apr 2014 , 3.50,150,160,2.50, n/a,I,3 Apr 2014,"The office of admissions sent me an e-mail to check out the website for the status."
"Rice University","Chemical And Biomolecular Engineering", PhD (F14),Rejected , E-mail,3 Apr 2014,,,,,,I,3 Apr 2014,""
"Ohio State University","Chemical Engineering", PhD (F14),Rejected , Website,3 Apr 2014,,,,,,I,3 Apr 2014,""
"Rice University","Chemical Engineering", PhD (F14),Rejected , E-mail,3 Apr 2014,,,,,,I,3 Apr 2014,""
"Iowa State University","Chemical Engineering", PhD (F14),Rejected , E-mail,31 Mar 2014 , 3.57,142,167,3.00, n/a,I,2 Apr 2014,"Applying to this university was a waste of time and money. Got a better offer from somewhere else though."
"Rice University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014,,,,,,U,2 Apr 2014,""
"Rice University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014,,,,,,U,2 Apr 2014,"No more pendings to await, no satisfactory options to choose, so sad:("
"Iowa State University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014 , 3.95,142,169,2.50, 550,U,2 Apr 2014,"Please don't send me a rejection every single day. Damn it!"
"Iowa State University","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014,,,,,,?,2 Apr 2014,""
"Ohio State University","Chemical Engineering", Masters (F14),Rejected , Website,2 Apr 2014 , 3.80,151,166,3.00, n/a,I,2 Apr 2014,""
"University Of Houston","Chemical Engineering", PhD (F14),Rejected , E-mail,2 Apr 2014 , 3.10,166,144,3.00, n/a,I,2 Apr 2014,"After a careful review of your application materials, we find that we are unable to offer you admission to our program."
"Ohio State University","Chemical Engineering", Masters (F14),Rejected , Website,2 Apr 2014 , 3.20,157,164,3.50, n/a,I,2 Apr 2014,""
"Purdue University","Chemical Engineering", PhD (F14),Accepted , E-mail,2 Apr 2014 , 3.87,154,170,4.00, n/a,U,2 Apr 2014,""
"The Ohio State University","Chemical Engineering", Masters (F14),Accepted , Website,2 Apr 2014,,,,,,I,2 Apr 2014,""
"NSF GRFP","Chemical Engineering", PhD (F14),Accepted , E-mail,1 Apr 2014,,,,,,A,2 Apr 2014,"Has anyone heard of NSF GRFP reversing admissions decisions?"
"Stanford University","Chemical Engineering", Masters (F13),Accepted , E-mail,2 Apr 2014,,,,,,A,2 Apr 2014,"Going to the University of California, Irvine instead. The school is on it's way to top tier rankings and at three times less cost."
"University Of Minnesota","Chemical Engineering", PhD (F14),Other , Other,2 Apr 2014,,,,,,?,2 Apr 2014,"Is anyone else still waiting to hear back from them? Its getting awfully close to the deadline to commit to places"
"Stanford University","Chemical Engineering", Masters (F14),Rejected , E-mail,1 Apr 2014 , 3.95,142,169,2.50, 550,U,1 Apr 2014,"Fine"
"Tulane","Chemical And Biomolecular Engineering", PhD (F14),Rejected , Website,12 Mar 2014,,,,,,I,1 Apr 2014,""
"U Delaware","Chemical Engineering", PhD (F14),Rejected , E-mail,29 Jan 2014 , 3.48,147,163,3.50, n/a,U,31 Mar 2014,""
"RPI","Chemical Engineering", PhD (F14),Rejected , E-mail,23 Jan 2014 , 3.48,147,163,3.50, n/a,U,31 Mar 2014,""
"Ga Tech","Chemical Engineering", PhD (F14),Rejected , E-mail,21 Feb 2014 , 3.48,147,163,3.50, n/a,U,31 Mar 2014,""
"Georgia Institue Of Technology","Chemical Engineering", PhD (F14),Rejected , Website,17 Mar 2014,,,,,,U,31 Mar 2014,"Though no surprise, why so late?"
"University Of Houston","Chemical Engineering", Masters (F14),Rejected , E-mail,31 Mar 2014 , n/a,164,168,4.00, n/a,I,31 Mar 2014,""
"University Of Notre Dame","Chemical And Biomolecular Engineering", PhD (F14),Wait listed , E-mail,31 Mar 2014,,,,,,I,31 Mar 2014,""
"Georgia Institute Of Technology","Chemical Engineering", PhD (F14),Rejected , Other,17 Mar 2014,,,,,,I,31 Mar 2014,"I meant to say rejected, but choose other by mistake in my post below"
"Tufts","Chemical Engineering", PhD (F14),Accepted , E-mail,31 Mar 2014,,,,,,I,31 Mar 2014,"notification from POI first"
"University Of Michigan—​Ann Arbor","Chemical Engineering", PhD (F14),Accepted , E-mail,28 Mar 2014,,,,,,I,29 Mar 2014,"Surprise！"
"University Of South Carolina","Chemical Engineering", PhD (F14),Rejected , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,"Thanks them! At least they sent an email..."
"University Of Illinois (UIUC)","Chemical Engineering", PhD (F14),Other , E-mail,28 Mar 2014 , 3.95,165,168,5.00, n/a,I,28 Mar 2014,"Selected for Masters. Rejected"
"University Of Houston","Chemical And Biomolecular Engineering", PhD (F14),Rejected , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,""
"University Of Notre Dame","Chemical Engineering", PhD (F14),Rejected , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,""
"University Of Notre Dame","Chemical Engineering", PhD (F14),Rejected , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,"So sad!"
"University Of Arizona","Chemical Engineering", PhD (F14),Rejected , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,"disappointing, one of my dream school"
"UIUC","Chemical Engineering", PhD (F14),Accepted , E-mail,28 Mar 2014,,,,,,I,28 Mar 2014,"Applied for PhD, selected for masters... fu** you... No funding"
"University Of Southern California","Chemical Engineering", PhD (F14),Accepted , E-mail,27 Mar 2014 , 3.30,153,162,4.50, n/a,A,28 Mar 2014,""
"UIC","Chemical Engineering", Masters (F14),Accepted , E-mail,27 Mar 2014,,,,,,I,27 Mar 2014,""
"University At Buffalo","Chemical Engineering", Masters (F14),Accepted , E-mail,19 Mar 2014 , 3.83,158,162,5.00, n/a,I,27 Mar 2014,"Only one I got in"
"NC State","Chemical Engineering", PhD (F14),Rejected , E-mail,6 Mar 2014,,,,,,I,27 Mar 2014,""
"UMass Ahmerst","Chemical Engineering", PhD (F14),Rejected , E-mail,6 Mar 2014,,,,,,I,27 Mar 2014,""
"Michigan Technological University","Chemical Engineering", Masters (F14),Accepted , E-mail,26 Mar 2014,,,,,,I,27 Mar 2014,""
"Michigan Tech","Chemical Engineering", PhD (F14),Rejected , Website,27 Mar 2014 , n/a,146,164,2.50, n/a,I,27 Mar 2014,""
"University Of South Carolina","Chemical Engineering", Masters (F14),Rejected , E-mail,26 Mar 2014 , 3.16,148,166,3.00, n/a,I,27 Mar 2014,""
"University Of Illinois Chicago","Chemical Engineering", Masters (F14),Accepted , E-mail,27 Mar 2014 , 3.75,143,160,3.50, n/a,I,27 Mar 2014,"No funding...So mostly will be rejecting the offer"
"The City College Of New York- Cuny","Chemical Engineering", PhD (F14),Rejected , Website,26 Mar 2014,,,,,,I,26 Mar 2014,"a total waste of money and time.."
"University Of Maryland At College Park","Chemical And Biomolecular Engineering", Masters (F14),Accepted , E-mail,26 Mar 2014 , 3.21,154,164,4.00, n/a,A,26 Mar 2014,"The department sent me a letter saying they recommended me for admission and that my formal letter would come a bit later. I assume this is the same as being accepted."
"Oklahoma State University","Chemical Engineering", Masters (F14),Rejected , E-mail,15 Mar 2014,,,,,,I,26 Mar 2014,""
"Michigan Tech","Chemical Engineering", Masters (F14),Accepted , E-mail,26 Mar 2014 , 3.61,145,165,3.00, n/a,I,26 Mar 2014,"no news about funding:("
"Brown University","Chemical Engineering", Masters (F14),Accepted , E-mail,26 Mar 2014 , 3.30,660,800,3.00, n/a,U,26 Mar 2014,"Not going to Brown though"
"Thayer School Of Engineering","Chemical Engineering", PhD (F14),Rejected , E-mail,26 Mar 2014 , 3.76,147,168,3.00, n/a,I,26 Mar 2014,""
"UCLA","Chemical Engineering", PhD (F14),Rejected , Website,25 Mar 2014 , 3.76,147,168,3.00, n/a,I,26 Mar 2014,""
"New Jersey Institute Of Technology","Chemical Engineering", Masters (F14),Accepted , E-mail,21 Mar 2014,,,,,,I,25 Mar 2014,""
"Oregon State University","Chemical Engineering", PhD (F14),Other , E-mail,25 Mar 2014,,,,,,O,25 Mar 2014,"FYI: ""first round of funding offers went out the first week of March.  Students have until April 15th to respond.  At that time we will determine if a second round of offers will go out."""
"UCLA","Chemical Engineering", PhD (F14),Rejected , Website,25 Mar 2014,,,,,,I,25 Mar 2014,"sad"
"UCLA","Chemical Engineering", PhD (F14),Rejected , Website,25 Mar 2014,,,,,,U,25 Mar 2014,""
"University Of Kansas","Chemical & Petroleum Engineering", PhD (F14),Accepted , E-mail,25 Mar 2014 , 3.71,152,161,3.00, n/a,I,25 Mar 2014,"No information about funding..."
"UCLA","Chemical Engineering", PhD (F14),Rejected , E-mail,25 Mar 2014 , 3.95,142,169,2.50, 550,U,25 Mar 2014,"emailed to check status...."
"UCLA","Chemical Engineering", PhD (F14),Rejected , E-mail,25 Mar 2014 , 3.97,145,158,3.00, n/a,I,25 Mar 2014,""
"University Of California Los Angeles","Chemical Engineering", Masters (F14),Rejected , Website,25 Mar 2014,,,,,,I,25 Mar 2014,""
"Brigham Young University (BYU)","Chemical Engineering", PhD (F14),Other , E-mail,21 Mar 2014 , 3.20,152,170,3.00, n/a,I,25 Mar 2014,"They ask for IERF transcript & degree evaluation before admittance."
